user_id,gender,age,salary,family_members,insurance_appeal
1068,true,38,33300,1,0
1069,true,43,28100,1,1
1070,true,26,40700,0,0
1071,false,28,42300,0,0
1072,false,50,43100,2,2
1073,true,34,27700,1,0
1074,true,44,57300,0,1
1075,true,29,32800,1,0
1076,false,26,50000,1,0
1077,false,33,44000,2,0
1078,true,33,50200,3,0
1079,false,34,32200,3,0
1080,false,21,21200,1,0
1081,false,26,43400,1,0
1082,true,42,48100,0,1
1083,false,22,45900,2,0
1084,true,27,35000,1,0
1085,true,28,29900,0,0
1086,false,34,45100,2,0
1087,false,22,37300,3,0
1088,false,30,37800,0,0
1089,false,32,50300,1,0
1090,false,27,46800,2,0
1091,false,45,39600,3,1
1092,true,41,34000,1,0
1093,true,21,36300,0,0
1094,true,41,30200,0,0
1095,true,30,51800,0,0
1096,false,25,11300,2,0
1097,false,42,41100,1,1
1098,true,29,46000,1,0
1099,true,21,33800,0,0
1100,true,25,60500,1,0
1101,false,32,27900,1,0
1102,true,24,29600,0,0
1103,true,36,47100,1,0
1104,true,20,35200,1,0
1105,false,31,31400,0,0
1106,false,29,51700,3,0
1107,false,19,42800,2,0
1108,true,19,31500,1,0
1109,true,27,37800,0,0
1110,true,29,28900,0,0
1111,false,25,46600,2,0
1112,true,36,33400,0,0
1113,false,40,36600,2,0
1114,false,33,46300,4,0
1115,false,46,32800,0,1
1116,false,20,40200,5,0
1117,true,27,38700,2,0
1118,false,31,38800,0,0
1119,false,26,40400,0,0
1120,false,44,22100,1,1
1121,true,33,21700,3,0
1122,false,33,38500,2,0
1123,true,24,40500,1,0
1124,false,48,26700,3,1
1125,true,30,35500,3,0
1126,false,28,29800,1,0
1127,true,58,28300,1,3
1128,true,35,30700,1,0
1129,true,47,40500,1,1
1130,true,21,45300,0,0
1131,true,38,50200,2,0
1132,false,26,41900,2,0
1133,true,21,48800,0,0
1134,true,19,42800,1,0
1135,false,35,25900,0,0
1136,true,30,35300,1,0
1137,false,35,31500,1,0
1138,false,26,54200,1,0
1139,false,25,30000,0,0
1140,true,33,58700,1,0
1141,true,34,26900,0,0
1142,true,41,35500,0,0
1143,false,32,30300,1,0
1144,true,50,58200,0,2
1145,true,40,41800,2,0
1146,true,21,50600,2,0
1147,false,41,31000,3,0
1148,true,42,40800,2,0
1149,false,35,36100,0,0
1150,false,22,47800,2,0
1151,false,25,26200,0,0
1152,false,32,38300,2,0
1153,false,28,45300,1,0
1154,false,32,40800,2,0
1155,false,36,30600,1,0
1156,false,37,41100,1,0
1157,false,40,37500,4,0
1158,false,32,24800,1,0
1159,true,27,39500,3,0
1160,true,18,49600,1,0
1161,true,21,35000,3,0
1162,false,19,39100,3,0
1163,false,40,51500,1,0
1164,true,38,38100,4,0
1165,true,36,33300,2,0
1166,false,33,37200,0,0
1167,false,35,31600,0,0
1168,false,54,41100,1,2
1169,true,31,38600,0,0
1170,true,30,22700,1,0
1171,true,33,36100,1,0
1172,true,38,22100,3,0
1173,true,29,45100,0,0
1174,false,39,21600,2,0
1175,true,30,19300,1,0
1176,false,42,39200,0,1
1177,true,27,46100,1,0
1178,false,38,23500,0,0
1179,true,18,58400,2,0
1180,true,19,38700,0,0
1181,true,35,37900,1,0
1182,false,45,28300,0,1
1183,false,31,46200,1,0
1184,false,18,43600,1,0
1185,false,28,26600,0,0
1186,false,28,63700,1,0
1187,false,26,29200,3,0
1188,false,35,42500,0,0
1189,false,36,26300,3,0
1190,false,28,39800,1,0
1191,true,28,39200,2,0
1192,true,31,45100,0,0
1193,true,25,41600,0,0
1194,false,36,30000,3,0
1195,false,48,40400,1,1
1196,false,30,29400,1,0
1197,false,24,45600,0,0
1198,true,21,60600,2,0
1199,true,22,49400,1,0
1200,false,33,40300,2,0
1201,false,39,20400,2,0
1202,false,18,35400,0,0
1203,false,23,34500,2,0
1204,false,31,19600,2,0
1205,true,19,30300,1,0
1206,false,49,31100,1,2
1207,false,18,28900,5,0
1208,true,26,26400,1,0
1209,false,26,32100,1,0
1210,false,33,29800,1,0
1211,false,38,55600,0,0
1212,true,29,34500,3,0
1213,true,26,50600,1,0
1214,false,20,45200,4,0
1215,false,23,45600,0,0
1216,true,58,26500,0,3
1217,false,27,41800,1,0
1218,true,21,41800,1,0
1219,true,32,31200,1,0
1220,true,32,40900,0,0
1221,true,49,31000,1,2
1222,false,31,49900,1,0
1223,true,46,32300,0,1
1224,false,33,42400,0,0
1225,true,22,44700,0,0
1226,false,42,49600,0,1
1227,false,31,29700,1,0
1228,true,52,42000,0,2
1229,false,38,33100,2,0
1230,false,43,41200,0,1
1231,true,32,46500,0,0
1232,false,18,33100,5,0
1233,true,19,34500,2,0
1234,false,19,29400,1,0
1235,true,25,51600,0,0
1236,false,47,42500,2,1
1237,false,23,35000,2,0
1238,false,19,44500,1,0
1239,true,44,43700,0,1
1240,true,24,33300,2,0
1241,true,32,24200,1,0
1242,false,35,38200,1,0
1243,false,31,51600,2,0
1244,false,34,39200,1,0
1245,true,22,54200,1,0
1246,false,35,45200,1,0
1247,true,51,46300,0,2
1248,false,19,47500,1,0
1249,false,18,28900,0,0
1250,true,41,36000,3,0
1251,true,30,32300,0,0
1252,true,37,31200,2,0
1253,false,25,57000,1,0
1254,true,34,39700,2,0
1255,true,23,32500,1,0
1256,false,30,31400,2,0
1257,false,31,57000,0,0
1258,true,18,44800,0,0
1259,true,22,47900,0,0
1260,false,21,21200,0,0
1261,false,41,45500,3,0
1262,false,24,49400,2,0
1263,false,30,46900,0,0
1264,false,44,48100,0,1
1265,true,26,33900,1,0
1266,false,31,48300,4,0
1267,true,27,48600,1,0
1268,true,33,26600,2,0
1269,false,26,33900,0,0
1270,false,25,27300,3,0
1271,false,35,46100,0,0
1272,false,24,36800,1,0
1273,true,24,35000,2,0
1274,true,28,57600,2,0
1275,false,36,52900,3,0
1276,true,34,29000,1,0
1277,true,23,41900,2,0
1278,true,26,62800,0,0
1279,false,50,17000,4,2
1280,false,44,48100,3,1
1281,false,52,27500,3,2
1282,true,24,53900,2,0
1283,false,43,31300,1,1
1284,false,26,30000,1,0
1285,true,24,31800,1,0
1286,true,36,52900,1,0
1287,true,42,60500,2,0
1288,true,32,56500,1,0
1289,true,24,50600,3,0
1290,false,21,54800,1,0
1291,false,40,50500,2,0
1292,false,35,46600,0,0
1293,false,23,48000,1,0
1294,false,24,26300,3,0
1295,true,34,37900,1,0
1296,false,37,30400,0,0
1297,false,20,32800,3,0
1298,false,31,43400,2,0
1299,false,42,44700,1,1
1300,false,32,36000,1,0
1301,false,37,57500,2,0
1302,true,20,52300,1,0
1303,false,27,40900,0,0
1304,false,44,44800,1,1
1305,true,38,18400,1,0
1306,false,35,36100,1,0
1307,true,19,32600,3,0
1308,false,27,47700,2,0
1309,true,32,63300,1,0
1310,false,34,12900,2,0
1311,false,30,24700,1,0
1312,false,32,54200,1,0
1313,true,37,27000,1,0
1314,false,20,36800,0,0
1315,false,22,47700,0,0
1316,false,48,32000,1,1
1317,false,35,21200,0,0
1318,false,25,45900,1,0
1319,false,29,40400,2,0
1320,true,29,44500,0,0
1321,true,35,32300,3,0
1322,true,33,24600,1,0
1323,true,42,30200,1,1
1324,false,19,36100,1,0
1325,true,22,30500,2,0
1326,false,31,35800,1,0
1327,true,28,28300,1,0
1328,true,21,31000,1,0
1329,false,47,30900,0,1
1330,false,28,37100,1,0
1331,true,27,25500,1,0
1332,false,36,28100,0,0
1333,false,51,37200,2,2
1334,false,28,35100,0,0
1335,false,32,19300,1,0
1336,true,23,47200,0,0
1337,true,19,32700,0,0
1338,false,22,42200,2,0
1339,true,37,30600,0,0
1340,true,19,33400,3,0
1341,true,20,37400,2,0
1342,false,44,55700,1,1
1343,true,50,45900,5,2
1344,false,39,48200,3,0
1345,true,20,36000,0,0
1346,false,39,37400,0,0
1347,false,26,35400,1,0
1348,false,19,31000,2,0
1349,true,24,38700,2,0
1350,true,33,39900,2,0
1351,false,19,39600,1,0
1352,true,42,37200,0,1
1353,true,35,38800,3,0
1354,false,21,48800,0,0
1355,false,26,44100,2,0
1356,false,28,31900,0,0
1357,true,23,50600,1,0
1358,false,29,38600,2,0
1359,true,27,42900,2,0
1360,false,36,43900,0,0
1361,false,37,45200,3,0
1362,false,41,33800,0,0
1363,false,35,32900,0,0
1364,true,29,44200,2,0
1365,true,40,36800,1,0
1366,true,39,33100,3,0
1367,false,38,36600,0,0
1368,true,45,41200,1,1
1369,false,27,22900,3,0
1370,false,25,39300,0,0
1371,true,33,42400,1,0
1372,true,44,27800,1,1
1373,false,37,45600,1,0
1374,false,40,52000,0,0
1375,true,19,41600,2,0
1376,false,21,43800,3,0
1377,false,35,49100,2,0
1378,false,26,46400,0,0
1379,false,36,26400,0,0
1380,true,23,50100,1,0
1381,true,34,46000,0,0
1382,false,40,18300,0,0
1383,true,18,41500,3,0
1384,true,35,41000,0,0
1385,true,33,32600,0,0
1386,true,35,47900,1,0
1387,false,40,43900,2,0
1388,false,33,30500,0,0
1389,false,46,50600,2,1
1390,true,24,36700,1,0
1391,true,30,46300,0,0
1392,true,29,40100,1,0
1393,true,22,39100,1,0
1394,true,40,39800,1,0
1395,true,30,55900,2,0
1396,true,32,44500,2,0
1397,false,19,42100,0,0
1398,false,33,52100,1,0
1399,false,37,21700,1,0
1400,true,24,28600,3,0
1401,false,47,38800,0,1
1402,true,29,27800,0,0
1403,true,22,34900,1,0
1404,false,37,42400,0,0
1405,false,43,56300,2,1
1406,true,33,31000,0,0
1407,true,35,44400,1,0
1408,true,26,43700,0,0
1409,false,35,37800,0,0
1410,true,41,27500,1,0
1411,true,20,29500,2,0
1412,true,31,21600,0,0
1413,true,30,21500,2,0
1414,true,29,33300,2,0
1415,false,50,33200,1,2
1416,true,39,39900,2,0
1417,true,22,51600,0,0
1418,true,50,49300,0,2
1419,true,28,59900,0,0
1420,false,20,30200,4,0
1421,true,22,47800,3,0
1422,true,19,59800,1,0
1423,false,39,58300,0,0
1424,false,41,43900,2,0
1425,false,40,41400,3,0
1426,false,32,46500,1,0
1427,false,36,24300,0,0
1428,false,33,49800,1,0
1429,false,43,27200,1,1
1430,false,38,52200,0,0
1431,false,30,44900,2,0
1432,false,19,14400,2,0
1433,true,21,41300,1,0
1434,false,28,35400,2,0
1435,false,26,32000,2,0
1436,true,29,26200,0,0
1437,true,18,32800,2,0
1438,false,25,35700,1,0
1439,false,43,45600,1,1
1440,false,29,35900,0,0
1441,true,20,13400,1,0
1442,true,34,57600,0,0
1443,true,20,30500,1,0
1444,false,26,20700,3,0
1445,false,34,35300,2,0
1446,true,31,31500,3,0
1447,true,38,17900,3,0
1448,false,35,25900,3,0
1449,false,20,54900,1,0
1450,true,21,45800,1,0
1451,false,21,47600,1,0
1452,false,55,42300,1,3
1453,true,27,31900,2,0
1454,false,39,41500,1,0
1455,true,55,33100,1,3
1456,true,28,47400,1,0
1457,true,25,51700,2,0
1458,false,18,38600,0,0
1459,false,24,53300,1,0
1460,true,27,39700,3,0
1461,false,33,52900,3,0
1462,true,38,36100,0,0
1463,false,33,48000,0,0
1464,true,23,45900,0,0
1465,false,36,40500,2,0
1466,false,21,50500,2,0
1467,true,30,44400,1,0
1468,true,42,54500,1,1
1469,false,20,31000,0,0
1470,false,21,48400,2,0
1471,false,36,40400,1,0
1472,true,30,24900,1,0
1473,false,28,30500,1,0
1474,false,37,30200,2,0
1475,false,37,39600,1,0
1476,false,18,43400,2,0
1477,true,40,34700,0,0
1478,false,20,33100,2,0
1479,false,33,53400,2,0
1480,false,19,37500,0,0
1481,false,42,31900,1,1
1482,false,33,54400,1,0
1483,false,48,51200,1,1
1484,false,37,42500,1,0
1485,true,40,44500,2,0
1486,true,41,32700,0,0
1487,true,50,32200,2,2
1488,false,38,31400,1,0
1489,true,36,51000,3,0
1490,false,48,37800,0,1
1491,true,34,53900,3,0
1492,false,31,55200,0,0
1493,false,27,43000,0,0
1494,false,35,34700,3,0
1495,false,27,47200,2,0
1496,false,37,52800,1,0
1497,true,26,39300,3,0
1498,false,40,31800,2,0
1499,false,34,22600,0,0
1500,false,21,35200,1,0
1501,true,25,35600,2,0
1502,true,28,56100,0,0
1503,true,32,47100,1,0
1504,true,32,46800,3,0
1505,false,21,44800,2,0
1506,false,23,30600,1,0
1507,true,32,51500,0,0
1508,true,35,26100,2,0
1509,false,26,36600,0,0
1510,false,49,35300,1,2
1511,false,31,42300,1,0
1512,false,39,44500,3,0
1513,false,37,28600,2,0
1514,false,24,44000,1,0
1515,false,34,46300,2,0
1516,true,36,37400,0,0
1517,false,36,37400,0,0
1518,false,32,45300,1,0
1519,false,25,49000,1,0
1520,true,26,43800,0,0
1521,false,25,40100,0,0
1522,true,36,40800,0,0
1523,true,30,28100,2,0
1524,true,31,23900,1,0
1525,true,33,42400,2,0
1526,true,36,40500,1,0
1527,false,19,45800,1,0
1528,true,36,43200,0,0
1529,true,27,36800,1,0
1530,false,34,38300,0,0
1531,false,32,45100,1,0
1532,false,38,57200,2,0
1533,false,20,25800,1,0
1534,false,18,27700,0,0
1535,false,32,41800,3,0
1536,false,23,48600,1,0
1537,false,44,52200,1,1
1538,false,34,39900,0,0
1539,true,36,41900,5,0
1540,false,18,42400,1,0
1541,false,26,28200,0,0
1542,false,25,51200,0,0
1543,false,40,54000,2,0
1544,false,26,49000,2,0
1545,false,25,29000,1,0
1546,true,28,13000,1,0
1547,true,33,44100,2,0
1548,false,21,39600,0,0
1549,false,38,52800,2,0
1550,false,38,40200,0,0
1551,true,31,52900,0,0
1552,true,42,40500,0,1
1553,false,31,39300,2,0
1554,false,33,18400,0,0
1555,false,31,48800,1,0
1556,true,30,59900,1,0
1557,true,21,40300,2,0
1558,true,22,30600,3,0
1559,false,19,19900,0,0
1560,true,32,36900,0,0
1561,true,21,49800,1,0
1562,false,32,52700,0,0
1563,true,31,54700,0,0
1564,true,36,39100,2,0
1565,false,25,55400,0,0
1566,false,21,46800,3,0
1567,true,18,39800,2,0
1568,true,40,47600,1,0
1569,true,59,32100,0,4
1570,false,23,41100,1,0
1571,false,37,22800,0,0
1572,true,31,43300,0,0
1573,true,27,61000,1,0
1574,false,27,36600,2,0
1575,false,23,30200,0,0
1576,false,31,35400,2,0
1577,true,19,37000,1,0
1578,true,24,32400,1,0
1579,true,30,46000,1,0
1580,true,38,52900,2,0
1581,false,19,37200,2,0
1582,false,24,57400,1,0
1583,false,33,43900,3,0
1584,false,32,50500,0,0
1585,true,19,51800,1,0
1586,true,20,29200,1,0
1587,true,23,18700,1,0
1588,false,22,34200,2,0
1589,false,35,44000,1,0
1590,true,35,23000,1,0
1591,false,26,55900,3,0
1592,false,21,36400,0,0
1593,false,30,50800,1,0
1594,true,30,56200,1,0
1595,true,27,41600,0,0
1596,false,41,40000,4,0
1597,false,35,42900,0,0
1598,true,29,48300,0,0
1599,false,28,39800,1,0
1600,true,49,30600,4,1
1601,true,27,40700,0,0
1602,false,28,40200,0,0
1603,true,32,47200,0,0
1604,false,34,20500,0,0
1605,false,26,43400,1,0
1606,true,41,43200,2,0
1607,true,18,50200,1,0
1608,false,21,30300,0,0
1609,false,20,34500,1,0
1610,true,34,44300,2,0
1611,true,32,35900,1,0
1612,false,48,45000,2,1
1613,true,26,53200,0,0
1614,true,28,46500,0,0
1615,false,21,41000,2,0
1616,false,18,41200,0,0
1617,true,53,40300,2,2
1618,false,23,43900,0,0
1619,true,18,45300,0,0
1620,true,27,43800,2,0
1621,true,31,47800,2,0
1622,true,37,44800,0,0
1623,false,37,54000,1,0
1624,true,38,41700,1,0
1625,false,24,34300,2,0
1626,true,30,25600,1,0
1627,true,37,35500,1,0
1628,true,41,34300,2,0
1629,true,28,55900,0,0
1630,true,27,46600,2,0
1631,true,34,32400,1,0
1632,true,30,33500,1,0
1633,false,31,38100,2,0
1634,true,22,36200,1,0
1635,true,36,33800,1,0
1636,true,21,45100,3,0
1637,false,31,47300,2,0
1638,false,39,55000,1,0
1639,false,27,52100,1,0
1640,false,21,23300,4,0
1641,false,31,31200,2,0
1642,true,40,41500,1,0
1643,false,24,32900,1,0
1644,false,21,52600,1,0
1645,true,29,45300,1,0
1646,false,34,46800,2,0
1647,true,25,49400,1,0
1648,false,46,42100,2,1
1649,false,18,36800,1,0
1650,false,29,38600,3,0
1651,true,33,40400,0,0
1652,false,30,21200,1,0
1653,false,26,52800,3,0
1654,false,20,35700,2,0
1655,false,44,38400,1,1
1656,false,33,33800,2,0
1657,false,41,38300,0,0
1658,true,21,44000,0,0
1659,false,35,39100,2,0
1660,true,28,18100,1,0
1661,true,24,25300,3,0
1662,true,39,35800,2,0
1663,true,19,36500,1,0
1664,false,29,40300,1,0
1665,false,28,44500,0,0
1666,false,38,37900,1,0
1667,false,36,31700,1,0
1668,true,30,49900,1,0
1669,true,37,51300,1,0
1670,true,24,44100,0,0
1671,false,26,46500,1,0
1672,true,23,41900,2,0
1673,false,48,36400,1,1
1674,true,22,32400,1,0
1675,false,46,61800,1,1
1676,false,22,49000,3,0
1677,true,35,52400,3,0
1678,false,34,48800,1,0
1679,true,31,27900,1,0
1680,true,25,47100,0,0
1681,false,31,33700,1,0
1682,true,38,29300,3,0
1683,false,41,36100,1,0
1684,false,27,33900,1,0
1685,true,45,58700,1,1
1686,true,33,26200,0,0
1687,true,20,31600,2,0
1688,false,32,32000,2,0
1689,true,35,58000,0,0
1690,false,30,31000,0,0
1691,true,28,47700,0,0
1692,false,35,30800,3,0
1693,true,51,35000,0,2
1694,false,18,30100,0,0
1695,true,33,54400,0,0
1696,false,27,47400,1,0
1697,true,25,38300,2,0
1698,false,28,59500,0,0
1699,false,33,41200,1,0
1700,false,28,26400,0,0
1701,false,37,30900,1,0
1702,false,37,39100,0,0
1703,true,23,18200,2,0
1704,true,34,23500,3,0
1705,false,39,39700,0,0
1706,false,29,32100,2,0
1707,false,29,48100,3,0
1708,true,34,62000,1,0
1709,true,36,50100,0,0
1710,true,29,56000,2,0
1711,false,22,50900,1,0
1712,true,41,50300,2,0
1713,false,26,35900,1,0
1714,true,35,42600,0,0
1715,true,43,40500,1,1
1716,false,25,51300,1,0
1717,false,19,50400,1,0
1718,false,18,52400,0,0
1719,true,20,24400,3,0
1720,false,38,37000,2,0
1721,false,24,40300,1,0
1722,true,29,27300,1,0
1723,false,29,26000,3,0
1724,false,20,44400,0,0
1725,false,32,43800,1,0
1726,false,22,34200,1,0
1727,true,31,50000,0,0
1728,true,32,51400,1,0
1729,false,30,37800,0,0
1730,false,35,57100,1,0
1731,false,30,39200,2,0
1732,false,24,43200,2,0
1733,false,30,42300,0,0
1734,true,35,38300,0,0
1735,true,36,46800,0,0
1736,false,29,45000,0,0
1737,true,30,34700,0,0
1738,false,28,43400,1,0
1739,true,35,28100,1,0
1740,true,27,49700,1,0
1741,false,36,41000,1,0
1742,true,28,21100,0,0
1743,true,28,59900,0,0
1744,false,29,31700,0,0
1745,true,40,41900,2,0
1746,false,40,26100,2,0
1747,false,47,42700,0,1
1748,true,22,42100,0,0
1749,true,20,28100,1,0
1750,true,48,46700,2,1
1751,true,34,52500,1,0
1752,false,19,38600,0,0
1753,true,23,45400,2,0
1754,true,29,30900,1,0
1755,true,33,43900,1,0
1756,false,31,42100,0,0
1757,false,35,39300,2,0
1758,false,42,35500,1,1
1759,true,23,33100,1,0
1760,false,35,35100,2,0
1761,false,27,52800,0,0
1762,false,28,42800,0,0
1763,false,33,28400,3,0
1764,true,29,48100,2,0
1765,true,20,29300,2,0
1766,false,38,49400,1,0
1767,false,40,30900,1,0
1768,false,30,39800,2,0
1769,true,22,46600,2,0
1770,true,34,44500,4,0
1771,true,20,54200,0,0
1772,true,38,20900,2,0
1773,true,28,33400,0,0
1774,true,26,45000,2,0
1775,true,26,26200,0,0
1776,true,18,48900,1,0
1777,true,37,26600,1,0
1778,false,18,42200,1,0
1779,false,53,33500,2,2
1780,true,36,27400,2,0
1781,true,20,41400,3,0
1782,true,24,43500,4,0
1783,true,21,37100,2,0
1784,false,37,50000,0,0
1785,true,34,52200,1,0
1786,true,45,44500,1,1
1787,true,27,42100,0,0
1788,false,34,37900,0,0
1789,false,31,47400,1,0
1790,true,19,47600,0,0
1791,true,40,35300,1,0
1792,false,18,50600,1,0
1793,true,33,30700,1,0
1794,true,32,54400,0,0
1795,true,31,27500,1,0
1796,false,27,41900,2,0
1797,false,19,47100,1,0
1798,false,21,47600,2,0
1799,false,26,32800,1,0
1800,false,21,35600,1,0
1801,false,45,44400,1,1
1802,false,35,54800,0,0
1803,true,51,25000,1,2
1804,false,23,33700,1,0
1805,true,33,46700,2,0
1806,true,45,35700,1,1
1807,true,23,37300,0,0
1808,true,33,40900,1,0
1809,false,36,56000,2,0
1810,false,37,31800,3,0
1811,false,23,36300,1,0
1812,true,42,37100,2,0
1813,true,22,46100,0,0
1814,true,22,57500,0,0
1815,true,18,53900,2,0
1816,true,27,38700,2,0
1817,true,47,38200,1,1
1818,true,27,36100,2,0
1819,false,34,39300,4,0
1820,true,27,34100,0,0
1821,false,45,35100,2,1
1822,true,38,35500,1,0
1823,false,41,55300,0,0
1824,true,25,27900,0,0
1825,false,35,42800,0,0
1826,false,43,48400,1,1
1827,true,37,42200,0,0
1828,false,35,43800,3,0
1829,false,45,31300,0,1
1830,false,22,44600,1,0
1831,false,22,44100,1,0
1832,false,20,37300,2,0
1833,false,24,26300,2,0
1834,false,50,59100,1,2
1835,false,21,31700,0,0
1836,true,49,55100,0,2
1837,true,44,37200,0,1
1838,true,31,29000,2,0
1839,false,32,17300,2,0
1840,false,32,48500,1,0
1841,false,35,36200,1,0
1842,false,33,48700,1,0
1843,false,44,28000,0,1
1844,true,23,28500,2,0
1845,false,27,18400,1,0
1846,true,21,40500,2,0
1847,true,19,46500,2,0
1848,true,31,32700,0,0
1849,true,36,60700,0,0
1850,true,18,39200,2,0
1851,false,49,28700,2,1
1852,true,23,32600,0,0
1853,false,27,57500,2,0
1854,false,31,53200,2,0
1855,true,19,58100,1,0
1856,false,52,32500,1,2
1857,false,31,43800,1,0
1858,false,21,33400,1,0
1859,false,31,35600,0,0
1860,false,32,34900,2,0
1861,true,36,52100,2,0
1862,true,37,52400,0,0
1863,true,28,46600,1,0
1864,false,46,38900,1,1
1865,true,18,50200,0,0
1866,false,35,33700,0,0
1867,true,47,37700,1,1
1868,false,37,51500,1,0
1869,true,41,24300,0,0
1870,false,23,23500,2,0
1871,true,27,29300,0,0
1872,true,34,55100,0,0
1873,true,27,43600,1,0
1874,false,22,44200,1,0
1875,true,41,40900,0,0
1876,false,40,49900,1,0
1877,true,36,49100,0,0
1878,true,26,33700,0,0
1879,true,20,50900,3,0
1880,true,27,34200,0,0
1881,true,27,20200,2,0
1882,false,26,45600,0,0
1883,false,19,35000,0,0
1884,true,28,46700,1,0
1885,false,43,35600,2,1
1886,true,31,30500,1,0
1887,false,21,35700,1,0
1888,false,20,29300,3,0
1889,false,27,50500,1,0
1890,false,29,54900,0,0
1891,false,23,30700,3,0
1892,true,30,70600,0,0
1893,false,29,37000,1,0
1894,true,30,49900,1,0
1895,false,36,28300,2,0
1896,false,22,43300,0,0
1897,true,38,33200,2,0
1898,true,20,47700,0,0
1899,false,31,44900,1,0
1900,false,18,38000,2,0
1901,false,22,42000,2,0
1902,true,19,49700,0,0
1903,true,40,42700,3,0
1904,true,22,36800,0,0
1905,false,22,50500,1,0
1906,true,26,38000,2,0
1907,false,27,35500,1,0
1908,true,21,41200,4,0
1909,false,35,38800,1,0
1910,true,27,29200,2,0
1911,false,31,52500,1,0
1912,false,29,40900,1,0
1913,true,46,44600,2,1
1914,true,29,45200,0,0
1915,false,22,45700,0,0
1916,true,20,45800,1,0
1917,false,52,34000,0,2
1918,true,44,48500,1,1
1919,true,22,53000,2,0
1920,true,22,32800,0,0
1921,false,39,53800,1,0
1922,true,32,40100,0,0
1923,false,18,42900,1,0
1924,false,39,30200,2,0
1925,true,38,42300,2,0
1926,true,45,35800,0,1
1927,false,24,31300,1,0
1928,true,30,54900,1,0
1929,false,33,41500,1,0
1930,true,49,47700,1,2
1931,true,19,45100,1,0
1932,true,33,33200,1,0
1933,true,50,43000,2,2
1934,false,23,47600,0,0
1935,true,36,30200,1,0
1936,false,45,43600,1,1
1937,true,26,43900,0,0
1938,true,19,44400,0,0
1939,false,21,45300,2,0
1940,true,40,44800,0,0
1941,false,31,17700,1,0
1942,true,27,44900,1,0
1943,true,19,51900,1,0
1944,false,47,43400,0,1
1945,true,34,34100,6,0
1946,true,31,36600,3,0
1947,false,25,53900,2,0
1948,false,27,34600,1,0
1949,false,27,37100,1,0
1950,false,24,36600,0,0
1951,true,43,24700,1,1
1952,false,47,42700,1,1
1953,false,53,45200,0,2
1954,true,27,19700,2,0
1955,false,26,48700,2,0
1956,false,27,49900,1,0
1957,true,33,30200,0,0
1958,true,32,36800,1,0
1959,true,35,43000,0,0
1960,false,22,47100,0,0
1961,false,28,39300,2,0
1962,true,19,46700,1,0
1963,false,22,43400,1,0
1964,true,24,54800,1,0
1965,true,30,48900,1,0
1966,true,39,19900,1,0
1967,true,39,18900,0,0
1968,false,21,53600,0,0
1969,true,34,42300,1,0
1970,false,22,34200,4,0
1971,false,20,40400,2,0
1972,true,39,33400,1,0
1973,true,19,24800,1,0
1974,true,27,46600,1,0
1975,true,28,44500,1,0
1976,false,24,46800,0,0
1977,true,45,32300,2,1
1978,true,38,40400,0,0
1979,true,44,26400,2,1
1980,true,21,47400,5,0
1981,false,37,42700,0,0
1982,false,21,32200,1,0
1983,false,27,48700,0,0
1984,false,26,42200,0,0
1985,false,39,44600,3,0
1986,false,30,51100,0,0
1987,true,24,34300,0,0
1988,true,32,31800,0,0
1989,true,41,38800,1,0
1990,false,37,34800,1,0
1991,true,19,41600,1,0
1992,false,18,30400,1,0
1993,false,33,23200,2,0
1994,false,23,31200,1,0
1995,true,26,28800,1,0
1996,false,45,41000,0,1
1997,true,46,55000,2,1
1998,true,39,35000,1,0
1999,true,38,42200,2,0
2000,true,34,42300,3,0
2001,false,34,29000,2,0
2002,false,28,41700,0,0
2003,true,36,25600,1,0
2004,true,22,38000,1,0
2005,false,21,38200,2,0
2006,false,30,33900,0,0
2007,true,28,47600,0,0
2008,false,45,40900,1,1
2009,true,35,32600,1,0
2010,false,24,40000,0,0
2011,true,38,35900,1,0
2012,false,42,50400,2,0
2013,true,33,44300,2,0
2014,true,28,49200,0,0
2015,false,21,37100,3,0
2016,true,22,30800,0,0
2017,true,45,41400,0,1
2018,false,38,30900,0,0
2019,false,23,29900,3,0
2020,true,25,28700,1,0
2021,false,22,36900,1,0
2022,true,32,63100,1,0
2023,true,41,49600,0,0
2024,true,34,50800,0,0
2025,true,29,52500,0,0
2026,false,38,29300,1,0
2027,true,40,44500,0,0
2028,true,23,39300,2,0
2029,true,26,54400,1,0
2030,false,24,35800,4,0
2031,false,34,38900,2,0
2032,false,30,20900,0,0
2033,false,24,39800,1,0
2034,true,25,50900,0,0
2035,true,24,27300,1,0
2036,true,21,59200,1,0
2037,true,34,54200,0,0
2038,true,26,36600,0,0
2039,false,29,47800,0,0
2040,true,34,37700,3,0
2041,false,20,14700,0,0
2042,false,31,37800,1,0
2043,false,40,29200,2,0
2044,false,36,28000,2,0
2045,true,28,36700,1,0
2046,true,30,45800,0,0
2047,true,30,37000,0,0
2048,false,44,53100,2,1
2049,false,22,35800,1,0
2050,false,30,34500,2,0
2051,true,28,44000,2,0
2052,true,21,42700,2,0
2053,true,49,39500,0,2
2054,true,47,33400,1,1
2055,true,33,37500,0,0
2056,true,32,47100,1,0
2057,true,44,29900,1,1
2058,false,22,31800,0,0
2059,true,38,43500,0,0
2060,false,27,49200,2,0
2061,false,33,24400,1,0
2062,false,26,49600,1,0
2063,true,28,39000,2,0
2064,true,23,43000,1,0
2065,false,39,42500,0,0
